site,lambda,acc,auc,mse,dpd,eod,consistency,generalized_entropy_error
4,0.0,0.8234080188679245,0.8473364478057382,0.1269183175549042,0.1533781406360888,0.18114043925045337,0.9909787735849057,0.10245012228257251
4,5.0,0.823997641509434,0.851905942179716,0.1255547275274195,0.15250743972185282,0.18114043925045337,0.9900943396226415,0.1021524905912608
4,10.0,0.8219339622641509,0.8461536831038459,0.12918280753946068,0.14780366688334795,0.17402899100401797,0.9918042452830189,0.10395709646225602
4,15.0,0.8225235849056604,0.8514495108789859,0.12729949329316526,0.13578401846363033,0.16685828068886227,0.991627358490566,0.10474659463508096
4,20.0,0.8225235849056604,0.8511923266785744,0.12882156505788322,0.13404261663515843,0.16403740621777624,0.9919811320754717,0.10485370401522232
4,25.0,0.8216391509433962,0.8510401829116643,0.12956282815103956,0.13273656526380448,0.1598060945111472,0.9924528301886792,0.10549870963990331
4,30.0,0.8201650943396226,0.8434692641328841,0.13363560305286382,0.1292963027017571,0.15833639520688386,0.9933372641509434,0.10673573365304127
4,35.0,0.8178066037735849,0.8480269826735098,0.13303502396727956,0.12115226730120486,0.1427623235471904,0.9939858490566038,0.10897735573411249
