site,lambda,acc,auc,mse,dpd,eod,consistency,generalized_entropy_error
1,0.0,0.8307783018867925,0.8424936445977627,0.12639621862893885,0.14089022623706896,0.06385481852315394,0.9833726415094339,0.09600265087276995
1,5.0,0.8307783018867925,0.8623946341208022,0.1209847764140741,0.1356224474837766,0.060100125156445555,0.9843160377358491,0.09640738224497565
1,10.0,0.8290094339622641,0.8604826809229343,0.12420565738670979,0.13154787893881525,0.10490196078431374,0.9870283018867925,0.09928455908555145
1,15.0,0.8295990566037735,0.85886159281602,0.12490470969719666,0.13066991581326654,0.10490196078431374,0.9869103773584905,0.09897869778177475
1,20.0,0.8290094339622641,0.86762244935554,0.12263680869768374,0.12979195268771782,0.10196078431372552,0.9860849056603773,0.09939983063337282
1,25.0,0.8071933962264151,0.8662999827420046,0.1264349324406686,0.056476514880450426,0.03937048503611973,0.9909198113207547,0.11893102286275843
